name_key,display_name,state,latitude,longitude,population
SYDWNA,Sedona,AZ,34.86974,-111.76099,10388
SYEIKEOHAICHEU,Shaker Heights,OH,41.47394,-81.53707,27646
SYELBI,Shelby,OH,40.88145,-82.66184,9058
SYELBIBIL,Shelbyville,IN,39.52144,-85.77692,19133
SYELTEON,Shelton,WA,47.21509,-123.10071,9834
SYEOLLI,Shirley,NY,40.80149,-72.86760,27854
SYEOMEON-OKEUSEU,Sherman Oaks,CA,34.15112,-118.44925,52677
SYFN HYLZ,Seven Hills,OH,41.39533,-81.67624,11690
SYFTY HARBR FLWRYDA,Safety Harbor,FL,27.99085,-82.69316,17454
SYFTY HARBWR,Safety Harbor,FL,27.99085,-82.69316,17454
SYFWLD,Seaford,NY,40.66593,-73.48818,15294
SYFWLD NYWYWRK,Seaford,NY,40.66593,-73.48818,15294
SYFWRD,Seaford,DE,38.64123,-75.61104,7586
SYFWRD,Seaford,NY,40.66593,-73.48818,15294
SYFWRD DLAWR,Seaford,DE,38.64123,-75.61104,7586
SYFWRD DLAWYR,Seaford,DE,38.64123,-75.61104,7586
SYFYN AWKS,Seven Oaks,SC,34.04876,-81.14648,15144
SYFYRFYL,Sevierville,TN,35.86815,-83.56184,16490
SYGHNAL HYL,Signal Hill,CA,33.80446,-118.16785,11565
SYGHWFYL,Seagoville,TX,32.63958,-96.53832,15894
SYGHWYN,Seguin,TX,29.56884,-97.96473,27864
SYGNAL HYL KALYFRNYA,Signal Hill,CA,33.80446,-118.16785,11565
SYGNL HYL,Signal Hill,CA,33.80446,-118.16785,11565
SYGWYL TGZAS,Seagoville,TX,32.63958,-96.53832,15894
SYGWYN TGZAS,Seguin,TX,29.56884,-97.96473,27864
SYI,Shelbyville,TN,35.48341,-86.46027,21317
SYJNAL HYL,Signal Hill,CA,33.80446,-118.16785,11565
SYKAMWR,Sycamore,IL,41.98892,-88.68675,17712
SYKAMWR AYLYNWY,Sycamore,IL,41.98892,-88.68675,17712
SYKANK MASACHWST,Seekonk,MA,41.80843,-71.33700,13966
SYKESVILLE,Sykesville,MD,39.37371,-76.96776,4412
SYKESVILLE,Sykesville,PA,41.05034,-78.82225,1135
SYKLRWYL,Sicklerville,NJ,39.71734,-74.96933,42891
SYKLRWYL NYWJRSY,Sicklerville,NJ,39.71734,-74.96933,42891
SYKSTWN,Sikeston,MO,36.87672,-89.58786,16436
SYKWKS NYWJRSY,Secaucus,NJ,40.78955,-74.05653,19104
SYKYM,Sequim,WA,48.07963,-123.10234,6826
SYL BYCH,Seal Beach,CA,33.74141,-118.10479,24619
SYL BYTSH,Seal Beach,CA,33.74141,-118.10479,24619
SYL BYZ,Seal Beach,CA,33.74141,-118.10479,24619
SYLACAUGA,Sylacauga,AL,33.17317,-86.25164,12657
SYLACOGGA,Sylacauga,AL,33.17317,-86.25164,12657
SYLAKAWGHA,Sylacauga,AL,33.17317,-86.25164,12657
SYLAKAWJA,Sylacauga,AL,33.17317,-86.25164,12657
SYLAKWGA ALABAMA,Sylacauga,AL,33.17317,-86.25164,12657
SYLAKWQA ALABAMA,Sylacauga,AL,33.17317,-86.25164,12657
SYLAYNA KNSAS,Salina,KS,38.84028,-97.61142,47813
SYLBR LYYQ,Silver Lake,NC,34.14878,-77.91360,5598
SYLBR SYTY,Silver City,NM,32.77007,-108.28033,10004
SYLFANYA,Sylvania,OH,41.71894,-83.71299,18965
SYLFR LAK,Silver Lake,NC,34.14878,-77.91360,5598
SYLFR SYTY,Silver City,NM,32.77007,-108.28033,10004
SYLFRTWN,Silverton,OR,45.00512,-122.78315,9753
SYLFSTR,Sylvester,GA,31.53092,-83.83693,6049
SYLLACAUGA,Sylacauga,AL,33.17317,-86.25164,12657
SYLLACOGY,Sylacauga,AL,33.17317,-86.25164,12657
SYLM AWHAYW,Salem,OH,40.90089,-80.85675,12003
SYLM AWRGAN,Salem,OR,44.94290,-123.03510,175535
SYLM AWRYGWN,Salem,OR,44.94290,-123.03510,175535
SYLM MASACHWST,Salem,MA,42.51977,-70.89552,42869
SYLM WRJYNYA,Salem,VA,37.29347,-80.05476,25432
SYLM YWTA,Salem,UT,40.05301,-111.67354,7475
SYLMA,Selma,CA,36.57078,-119.61208,24414
SYLMAR,Sylmar,CA,34.30778,-118.44925,79614
SYLNYA,Celina,TX,33.32456,-96.78444,64427
SYLR SYTY KARWLYNAY SHMALY,Siler City,NC,35.72347,-79.46224,8396
SYLSBRY SHMALY KYRWLAYNA,Salisbury,NC,35.67097,-80.47423,34017
SYLSBY,Silsbee,TX,30.34910,-94.17796,6688
SYLSBY SBTQSS,Silsbee,TX,30.34910,-94.17796,6688
SYLSBY TGZAS,Silsbee,TX,30.34910,-94.17796,6688
SYLSBY TKZAS,Silsbee,TX,30.34910,-94.17796,6688
SYLVA,Sylva,NC,35.37371,-83.22598,2617
SYLVAN,Sylvan,WI,43.42248,-90.62818,542
SYLVAN BEACH,Sylvan Beach,NY,42.46479,-77.10830,1059
SYLVAN GROVE,Sylvan Grove,KS,39.00945,-98.39423,261
SYLVAN LAKE,Sylvan Lake,MI,42.61142,-83.32855,1785
SYLVAN SPRINGS,Sylvan Springs,AL,33.51566,-87.01499,1524
SYLVANIA,Sylvania,AL,34.56231,-85.81247,1854
SYLVANIA,Sylvania,GA,32.75044,-81.63678,2538
SYLVANIA,Sylvania,OH,41.71894,-83.71299,18965
SYLVANIA,Sylvania,PA,41.80507,-76.85690,216
SYLVESTER,Sylvester,GA,31.53092,-83.83693,6049
SYLVIA,Sylvia,KS,37.95779,-98.40813,215
SYLWAM ASPRYNGZ,Siloam Springs,AR,36.18814,-94.54050,16081
SYLWAM ASPRYNQZ,Siloam Springs,AR,36.18814,-94.54050,16081
SYLWANYA AWHAYW,Sylvania,OH,41.71894,-83.71299,18965
SYLWR ASPRYNG MRYLND,Silver Spring,MD,38.99067,-77.02609,71452
SYLWR ASPRYNG SHWRZ,Silver Springs Shores,FL,29.10442,-82.02064,6539
SYLWR HYL MRYLND,Suitland-Silver Hill,MD,38.84685,-76.92591,33515
SYLWR LYK KARWLYNAY SHMALY,Silver Lake,NC,34.14878,-77.91360,5598
SYLWR SYTY NYWMKZYKW,Silver City,NM,32.77007,-108.28033,10004
SYLWRHYL,Silver Hill,MD,38.84178,-76.94581,5950
SYLWRTN AWRGN,Silverton,OR,45.00512,-122.78315,9753
SYLWRTN AWRQN,Silverton,OR,45.00512,-122.78315,9753
SYLWSTR JWRJYA,Sylvester,GA,31.53092,-83.83693,6049
SYLY,Sealy,TX,29.78079,-96.15718,6403
SYLY TGZAS,Sealy,TX,29.78079,-96.15718,6403
SYLY TKZAS,Sealy,TX,29.78079,-96.15718,6403
SYLYBRYSHN,Celebration,FL,28.32529,-81.53313,7427
SYLYNA,Celina,OH,40.54894,-84.57023,10387
SYMBSWNFYL,Simpsonville,SC,34.73706,-82.25428,20736
SYMPSWNWYL GWNYY KARWLYNA,Simpsonville,SC,34.73706,-82.25428,20736
SYMPSWNWYL KARWLYNAY JNWBY,Simpsonville,SC,34.73706,-82.25428,20736
SYMSONIA,Symsonia,KY,36.92034,-88.52004,615
SYMWR,Seymour,IN,38.95922,-85.89025,19478
SYMWR AYNDYANA,Seymour,IN,38.95922,-85.89025,19478
SYMY FALY,Simi Valley,CA,34.26945,-118.78148,126788
SYMY WLY KALYFRNYA,Simi Valley,CA,34.26945,-118.78148,126788
SYMYNWL,Seminole,FL,27.83975,-82.79121,18153
SYMYNWL,Seminole,OK,35.22452,-96.67057,7522
SYN MARYNW KYLY FWRNYA,San Marino,CA,34.12140,-118.10646,13464
SYN RYMWN,San Ramon,CA,37.77993,-121.97802,76134
SYNATWBYA,Senatobia,MS,34.61760,-89.96870,7963
SYNGR KYLYFWRNYA,Sanger,CA,36.70801,-119.55597,24950
SYNKW RANCH,Cinco Ranch,TX,29.73884,-95.75800,18274
SYNKW RANCH TKZAS,Cinco Ranch,TX,29.73884,-95.75800,18274
SYNKW RANSH,Cinco Ranch,TX,29.73884,-95.75800,18274
SYNSYANA KNTAKY,Cynthiana,KY,38.39035,-84.29410,6423
SYNSYNATY,Cincinnati,OH,39.12711,-84.51439,311097
SYNSYNTY,Cincinnati,OH,39.12711,-84.51439,311097
SYNSYNTY AWHAYW,Cincinnati,OH,39.12711,-84.51439,311097
SYNT HLNA KALYFRNYA,Saint Helena,CA,38.50519,-122.47026,5814
SYNT JANZBRY,St Johnsbury,VT,44.42526,-72.01512,7571
SYNT MARYS JWRJYA,St. Marys,GA,30.73051,-81.54649,17968
SYNTRAL ASLYB,Central Islip,NY,40.79065,-73.20178,34450
SYNTRALYA,Centralia,IL,38.52505,-89.13340,12655
SYNTYNYAL,Centennial,CO,39.57916,-104.87692,109741
SYNYKA,Seneca,SC,34.68566,-82.95320,8279
SYNYKA JNWBY KYRWLAYNA,Seneca,SC,34.68566,-82.95320,8279
SYOLAIN,Shoreline,WA,47.75565,-122.34152,55439
SYONI,Shawnee,KS,39.04167,-94.72024,65046
SYONI,Shawnee,OK,35.32729,-96.92530,31286
SYOSSET,Syosset,NY,40.82621,-73.50207,18829
SYQGW,Chicago,IL,41.85003,-87.65005,2664452
SYQGW HYYTS,Chicago Heights,IL,41.50615,-87.63560,30284
SYQNAL HYL KALYFWRNYA,Signal Hill,CA,33.80446,-118.16785,11565
SYR,Syracuse,NY,43.04812,-76.14742,144142
SYRA MADR KALYFRNYA,Sierra Madre,CA,34.16167,-118.05285,11163
SYRA MADRH KALYFWRNYA,Sierra Madre,CA,34.16167,-118.05285,11163
SYRA WYSTA ARYZWNA,Sierra Vista,AZ,31.55454,-110.30369,43355
SYRACUSAE,Syracuse,NY,43.04812,-76.14742,144142
SYRACUSAE,Syracuse,UT,41.08939,-112.06467,27395
SYRACUSE,Syracuse,IN,41.42783,-85.75249,2877
SYRACUSE,Syracuse,KS,37.98071,-101.75430,1663
SYRACUSE,Syracuse,NE,40.65722,-96.18640,1993
SYRACUSE,Syracuse,NY,43.04812,-76.14742,144142
SYRACUSE,Syracuse,OH,38.99758,-81.97403,821
SYRACUSE,Syracuse,UT,41.08939,-112.06467,27395
SYRACUSE I NEW YORK,Syracuse,NY,43.04812,-76.14742,144142
SYRAKWS YWTA,Syracuse,UT,41.08939,-112.06467,27395
SYRAKYWZ,Syracuse,NY,43.04812,-76.14742,144142
SYRAKYWZ,Syracuse,UT,41.08939,-112.06467,27395
SYRAKYWZ NYW YARK,Syracuse,NY,43.04812,-76.14742,144142
SYRAKYWZ NYWYWRK,Syracuse,NY,43.04812,-76.14742,144142
SYRAKYWZ YWTA,Syracuse,UT,41.08939,-112.06467,27395
SYRKLFYL,Circleville,OH,39.60062,-82.94601,13857
SYRKLWYL AWHAYW,Circleville,OH,39.60062,-82.94601,13857
SYRLY,Shirley,NY,40.80149,-72.86760,27854
SYRQYWZ,Syracuse,NY,43.04812,-76.14742,144142
SYRRA MADRY,Sierra Madre,CA,34.16167,-118.05285,11163
SYRRYTWS,Cerritos,CA,33.85835,-118.06479,49975
SYRSY,Searcy,AR,35.25064,-91.73625,24196
SYRWYL NYWJRSY,Sayreville,NJ,40.45927,-74.36098,44920
SYRYS,Ceres,CA,37.59493,-120.95771,47963
SYSAYD,Seaside,OR,45.99316,-123.92264,6540
SYSAYD AWRGN,Seaside,OR,45.99316,-123.92264,6540
SYSAYD AWRQN,Seaside,OR,45.99316,-123.92264,6540
SYSAYD KALYFRNYA,Seaside,CA,36.61107,-121.85162,33025
SYSAYD KALYFWRNYA,Seaside,CA,36.61107,-121.85162,33025
SYSYDY,Seaside,CA,36.61107,-121.85162,33025
SYSYRW,Cicero,IL,41.84559,-87.75394,83886
SYSYRW,Cicero,NY,43.17562,-76.11937,31632
SYSYYD,Seaside,OR,45.99316,-123.92264,6540
SYTAK,SeaTac,WA,47.44846,-122.29217,28215
SYTAK WASHYNQTWN,SeaTac,WA,47.44846,-122.29217,28215
SYTKA,Sitka,AK,57.05315,-135.33088,8863
SYTKA ALASKA,Sitka,AK,57.05315,-135.33088,8863
SYTQH,Sitka,AK,57.05315,-135.33088,8863
SYTRWS,Citrus,CA,34.11501,-117.89173,10866
SYTRWS HAYTS KALYFRNYA,Citrus Heights,CA,38.70712,-121.28106,87056
SYTRWS HYAYTS,Citrus Heights,CA,38.70712,-121.28106,87056
SYTY AWF KWMYRSY,Commerce,CA,34.00057,-118.15979,13081
SYUGEOLAENDEU,Sugar Land,TX,29.61968,-95.63495,88156
SYULIBEUPOTEU,Shreveport,LA,32.52515,-93.75018,187593
SYV,Sylvester,GA,31.53092,-83.83693,6049
SYWARD,Seward,NE,40.90695,-97.09892,7167
SYWKS SNTR,Sioux Center,IA,43.07971,-96.17558,7461
SYWKS SYTY,Sioux City,IA,42.49999,-96.40031,82821
SYWN AWKS JNWBY KYRWLAYNA,Seven Oaks,SC,34.04876,-81.14648,15144
SYWWKS SNTR AYWWA,Sioux Center,IA,43.07971,-96.17558,7461
SYYLM,Salem,MA,42.51977,-70.89552,42869
SYYLM,Salem,NH,42.78842,-71.20089,29549
SYYLM,Salem,OR,44.94290,-123.03510,175535
SYYLM NYWHMPSHAYR,Salem,NH,42.78842,-71.20089,29549
SYYLM YWTA,Salem,UT,40.05301,-111.67354,7475
SYYNT PWL,Saint Paul,MN,44.94441,-93.09327,303176
SYYPRS,Cypress,CA,33.81696,-118.03729,49290
SYYRA FYSTA,Sierra Vista,AZ,31.55454,-110.30369,43355
SZKUNER,Goleta,CA,34.43583,-119.82764,30944
SZP,Santa Paula,CA,34.35417,-119.05927,30546
T'ELLS,Thiells,NY,41.21065,-74.01764,5032
T'JUKSBERI,Tewksbury,MA,42.61065,-71.23422,29326
T'JUKSBJURI,Tewksbury,MA,42.61065,-71.23422,29326
T'KOPE,Tacoma,WA,47.25288,-122.44429,222906
T'KOPT,Tacoma,WA,47.25288,-122.44429,222906
TA BEN NI XU,Toppenish,WA,46.37735,-120.30867,8995
TA FU TUO,Taft,CA,35.14247,-119.45651,9495
TA KE,Tucker,GA,33.85455,-84.21714,27581
TA KE MA,Tacoma,WA,47.25288,-122.44429,222906
TA KE MA GONG YUAN SHI,Takoma Park,MD,38.97789,-77.00748,17713
TA KE WEI LA,Tukwila,WA,47.47399,-122.26096,20018
TA KE ZHEN,Tucker,GA,33.85455,-84.21714,27581
TA LA DI JIA,Talladega,AL,33.43594,-86.10580,15709
TA LA HE XI,Tallahassee,FL,30.43826,-84.28073,201731
TA LA HUO MA,Tullahoma,TN,35.36202,-86.20943,19128
TA LA SHAN,Tara Hills,CA,37.99353,-122.31636,5126
TA LAN TE,Tarrant,AL,33.58344,-86.77277,6210
TA LU LA,Tallulah,LA,32.40848,-91.18678,6995
TA MA ER PAI SI GU,Tamalpais Valley,CA,37.87965,-122.54581,7000
TA MA LA KE,Tamarac,FL,26.21286,-80.24977,64681
TA MI YA MI,Tamiami,FL,25.75871,-80.39839,55271
TA MU WO TE,Tumwater,WA,47.00732,-122.90931,19190
TA NEI NA,Tanaina,AK,61.62694,-149.42806,8197
TA PAN,Tappan,NY,41.02204,-73.94736,6613
TA PENG SI PU LIN SI,Tarpon Springs,FL,28.14612,-82.75677,24605
TA SI JI JI,Tuskegee,AL,32.42415,-85.69096,8817
TA SI KA LU SA,Tuscaloosa,AL,33.20984,-87.56917,111338
TA SI KAN BI YA,Tuscumbia,AL,34.73120,-87.70253,8474
TA SI TING,Tustin,CA,33.74585,-117.82617,80583
TA WA LEI SI,Tavares,FL,28.80416,-81.72563,15430
TA'ITASABHILA,Titusville,FL,28.61222,-80.80755,45393
TA'OSA,Taos,NM,36.40725,-105.57307,5740
TA'UNA 'ENA' KANTRI,Town 'n' Country,FL,28.01057,-82.57732,78442
TA-GA-OTE,Lockport,NY,43.17061,-78.69031,20624
TA-NIGH-NA-QUAN-DA,Bath,NY,42.33702,-77.31776,5635
TABAN,Tappan,NY,41.02204,-73.94736,6613
TABERNASH,Tabernash,CO,39.99360,-105.84307,417
TABLE GROVE,Table Grove,IL,40.36421,-90.42513,401
TABLE ROCK,Table Rock,MO,37.96365,-91.99655,254
TABLE ROCK,Table Rock,NE,40.17833,-96.09667,255
TABOR,Tabor,IA,40.89833,-95.67139,979
TABOR,Tabor,SD,42.94861,-97.65895,412
TABOR CITY,Tabor City,NC,34.14878,-78.87669,3927
TABORO,Tarboro,NC,35.89682,-77.53580,11164
TACNA,Tacna,AZ,32.69755,-113.95354,602
TACOMA,Tacoma,VA,36.93788,-82.53404,204
TACOMA,Tacoma,WA,47.25288,-122.44429,222906
TACONITE,Taconite,MN,47.31272,-93.38215,642
TACONNET,Winslow,ME,44.54701,-69.62116,7794
TACONY,Tacony,PA,40.03122,-75.04434,17846
TAD,Trinidad,CO,37.16946,-104.50054,8153
TAELITAUN,Tarrytown,NY,41.07621,-73.85875,11560
TAELLEODIGA,Talladega,AL,33.43594,-86.10580,15709
TAELLEOHAESI,Tallahassee,FL,30.43826,-84.28073,201731
TAEMPA,Tampa,FL,27.94752,-82.45843,414547
TAFARYS,Tavares,FL,28.80416,-81.72563,15430
TAFT,Taft,CA,35.14247,-119.45651,9495
TAFT,Taft,FL,28.42973,-81.36507,2205
TAFT,Taft,OK,35.76177,-95.54637,245
TAFT,Lincoln City,OR,44.95816,-124.01789,8536
TAFT,Taft,TX,27.97891,-97.39860,3091
TAFT HEIGHTS,Taft Heights,CA,35.13469,-119.47262,1949
TAFT KALYFRNYA,Taft,CA,35.14247,-119.45651,9495
TAFT KALYFWRNYA,Taft,CA,35.14247,-119.45651,9495
TAFT MOSSWOOD,Taft Mosswood,CA,37.91385,-121.28316,1530
TAFT SOUTHWEST HISTORICAL,Taft Southwest (historical),TX,27.97391,-97.40305,1460
TAFTON,Tafton,PA,41.40453,-75.18295,0
TAFUTO,Taft,CA,35.14247,-119.45651,9495
TAHLANAUNECA,Dahlonega,GA,34.53259,-83.98491,6394
TAHLEQUAH,Tahlequah,OK,35.91537,-94.96996,16598
TAHLKWAH AKLAHMA,Tahlequah,OK,35.91537,-94.96996,16598
TAHLYKWA,Tahlequah,OK,35.91537,-94.96996,16598
TAHOE VALLEY,South Lake Tahoe,CA,38.93324,-119.98435,21706
TAHOE VISTA,Tahoe Vista,CA,39.23991,-120.05102,1433
TAHOKA,Tahoka,TX,33.16676,-101.79377,2570
TAHOLAH,Taholah,WA,47.34730,-124.29324,840
TAHOMA,Tahoma,CA,39.06741,-120.12824,1191
TAI GE DE,Tigard,OR,45.43123,-122.77149,51253
TAI LEI,Taylor,MI,42.24087,-83.26965,61568
TAI LEI,Tyler,TX,32.35126,-95.30106,103700
TAI LEI SI WEI ER,Taylorsville,UT,40.66772,-111.93883,60514
TAI PING YANG,Pacific,WA,47.26455,-122.25012,7123
TAI PING YANG SHI,Pacific,WA,47.26455,-122.25012,7123
TAI RUI ER,Terrell,TX,32.73596,-96.27526,16981
TAI TE SI WEI ER,Titusville,FL,28.61222,-80.80755,45393
TAI TE SI WEI ER,Titusville,PA,41.62700,-79.67366,5389
TAI YANG CHENG ZHONG XIN,Sun City Center,FL,27.71809,-82.35176,19258
TAI YANG CUN,Sun Village,CA,34.55952,-117.95676,11565
TAIGADO,Tigard,OR,45.43123,-122.77149,51253
TAIGEODEU,Tigard,OR,45.43123,-122.77149,51253
TAIL-A-KOOM,Steilacoom,WA,47.16982,-122.60263,6211
TAILHOLT,Hebron,KY,39.06589,-84.70106,5929
TAILOR TOWN,Carlstadt,NJ,40.84038,-74.09070,6279
TAIMPA,Tampa,FL,27.94752,-82.45843,414547
TAINTER LAKE,Tainter Lake,WI,44.98913,-91.84767,2242
TAIRA,Tyler,TX,32.35126,-95.30106,103700
TAITASUBIRU,Titusville,FL,28.61222,-80.80755,45393
TAITASUVUIRU,Titusville,PA,41.62700,-79.67366,5389
TAJGARD,Tigard,OR,45.43123,-122.77149,51253
TAJLER,Tyler,TX,32.35126,-95.30106,103700
TAJRON,Tyrone,PA,40.67062,-78.23862,5353
TAJSONS KORNER,Tysons,VA,38.91872,-77.23109,19627
TAJTUSVIL,Titusville,FL,28.61222,-80.80755,45393
TAJTUSVIL,Titusville,PA,41.62700,-79.67366,5389
TAJTUSVILL,Titusville,FL,28.61222,-80.80755,45393
TAKARA,Tucker,GA,33.85455,-84.21714,27581
TAKER,Tucker,GA,33.85455,-84.21714,27581
TAKHLGUAKH,Tahlequah,OK,35.91537,-94.96996,16598
TAKILMA,Takilma,OR,42.05150,-123.61951,378
TAKKA,Tucker,GA,33.85455,-84.21714,27581
TAKKUUIRA,Tukwila,WA,47.47399,-122.26096,20018
TAKOMA,Takoma Park,MD,38.97789,-77.00748,17713
TAKOMA,Tacoma,WA,47.25288,-122.44429,222906
TAKOMA PARK,Takoma Park,MD,38.97789,-77.00748,17713
TAKOMA PARKA,Takoma Park,MD,38.97789,-77.00748,17713
TAKOMA-PARK,Takoma Park,MD,38.97789,-77.00748,17713
TAKOMAPAKU,Takoma Park,MD,38.97789,-77.00748,17713
TAKOUMA,Tacoma,WA,47.25288,-122.44429,222906
TAKR JWRJYA,Tucker,GA,33.85455,-84.21714,27581
TAKSANA,Tucson,AZ,32.22174,-110.92648,542629
TAKSON,Tucson,AZ,32.22174,-110.92648,542629
TAKVILA,Tukwila,WA,47.47399,-122.26096,20018
TAKWMA,Tacoma,WA,47.25288,-122.44429,222906
TAKWMA BARK,Takoma Park,MD,38.97789,-77.00748,17713
TAKWMA PARK MRYLND,Takoma Park,MD,38.97789,-77.00748,17713
TAKWMA WASHYNGTN,Tacoma,WA,47.25288,-122.44429,222906
TAKWYLA WASHYNGTN,Tukwila,WA,47.47399,-122.26096,20018
TALACHASI,Tallahassee,FL,30.43826,-84.28073,201731
TALACON,Tolleson,AZ,33.45004,-112.25932,7008
TALADEGA,Talladega,AL,33.43594,-86.10580,15709
TALADIGA,Talladega,AL,33.43594,-86.10580,15709
TALADYGHA,Talladega,AL,33.43594,-86.10580,15709
TALAHACI,Tallahassee,FL,30.43826,-84.28073,201731
TALAHASE,Tallahassee,FL,30.43826,-84.28073,201731
TALAHASI,Tallahassee,FL,30.43826,-84.28073,201731
TALAHASIS,Tallahassee,FL,30.43826,-84.28073,201731
TALAHASY,Tallahassee,FL,30.43826,-84.28073,201731
TALAHWMA TNSY,Tullahoma,TN,35.36202,-86.20943,19128
TALAJASY,Tallahassee,FL,30.43826,-84.28073,201731
TALAKHASI,Tallahassee,FL,30.43826,-84.28073,201731
TALAKHASSI,Tallahassee,FL,30.43826,-84.28073,201731
TALAKHOMA,Tullahoma,TN,35.36202,-86.20943,19128
TALALA,Talala,OK,36.52982,-95.70137,276
TALAS,Dallas,TX,32.78306,-96.80667,1326087
TALATEKAH,Talladega,AL,33.43594,-86.10580,15709
TALBERT,Fountain Valley,CA,33.70918,-117.95367,56987
TALBOT COURT HOUSE,Easton,MD,38.77428,-76.07633,16617
TALBOT COURTHOUSE,Easton,MD,38.77428,-76.07633,16617
TALBOT TOWN,Easton,MD,38.77428,-76.07633,16617
TALBOTTON,Talbotton,GA,32.67764,-84.53937,887
TALCO,Talco,TX,33.36261,-95.10466,513
TALEHNT,Talent,OR,42.24568,-122.78865,6411
TALEKVA,Tahlequah,OK,35.91537,-94.96996,16598
TALENT,Talent,OR,42.24568,-122.78865,6411
TALIDA,Toledo,OH,41.66394,-83.55521,265638
TALIHINA,Talihina,OK,34.75149,-95.04802,1097
TALKEETNA,Talkeetna,AK,62.32389,-150.10944,876
TALL TIMBER,Tall Timber,CO,40.01443,-105.35166,208
TALL TIMBERS,Tall Timbers,MD,38.16902,-76.54496,462
TALLAC VILLAGE,South Lake Tahoe,CA,38.93324,-119.98435,21706
TALLADEGA,Talladega,AL,33.43594,-86.10580,15709
TALLADEGEE,Talladega,AL,33.43594,-86.10580,15709
TALLADIGA,Talladega,AL,33.43594,-86.10580,15709
TALLADIGGER,Talladega,AL,33.43594,-86.10580,15709
TALLAGOMA,Tullahoma,TN,35.36202,-86.20943,19128
TALLAHASAI,Tallahassee,FL,30.43826,-84.28073,201731
TALLAHASSA,Tallahassee,FL,30.43826,-84.28073,201731
TALLAHASSEE,Tallahassee,FL,30.43826,-84.28073,201731
TALLAHASSEE TALOFA,Tallahassee,FL,30.43826,-84.28073,201731
TALLAHASSI,Tallahassee,FL,30.43826,-84.28073,201731
TALLAHASSIA,Tallahassee,FL,30.43826,-84.28073,201731
TALLAHOMA,Tullahoma,TN,35.36202,-86.20943,19128
TALLAKHASSI,Tallahassee,FL,30.43826,-84.28073,201731
TALLAPOOSA,Tallapoosa,GA,33.74455,-85.28801,3171
TALLASSEE,Tallassee,AL,32.53597,-85.89329,4778
TALLEKWA,Tahlequah,OK,35.91537,-94.96996,16598
TALLESANA,Tolleson,AZ,33.45004,-112.25932,7008
TALLMADGE,Tallmadge,OH,41.10145,-81.44178,17512
TALLMADGE CENTER,Tallmadge,OH,41.10145,-81.44178,17512
TALLMADGE CENTRE,Tallmadge,OH,41.10145,-81.44178,17512
TALLULA,Tallula,IL,39.94449,-89.93733,481
TALLULA,Tallulah,LA,32.40848,-91.18678,6995
TALLULAH,Tallulah,LA,32.40848,-91.18678,6995
TALMADGE CENTER,Tallmadge,OH,41.10145,-81.44178,17512
TALMAGE,Talmage,CA,39.13323,-123.16778,1130
TALMAGE,Talmage,NE,40.53056,-96.02167,237
TALMDJ AWHAYW,Tallmadge,OH,41.10145,-81.44178,17512
TALMIDZ,Tallmadge,OH,41.10145,-81.44178,17512
TALMO,Talmo,GA,31.31326,-82.56903,572
TALOGA,Taloga,OK,36.03865,-98.96371,314
TALONAGA,Dahlonega,GA,34.53259,-83.98491,6394
TALONEGA,Dahlonega,GA,34.53259,-83.98491,6394
TALPA,Talpa,NM,36.34141,-105.59696,778
TALSA,Tulsa,OK,36.15398,-95.99277,413066
TALTY,Talty,TX,32.68319,-96.38554,1927
TALULA,Tallulah,LA,32.40848,-91.18678,6995
TALUNT,Talent,OR,42.24568,-122.78865,6411
TALWLAH,Tallulah,LA,32.40848,-91.18678,6995
TALYNT,Talent,OR,42.24568,-122.78865,6411
TAM WATR WASHYNGTN,Tumwater,WA,47.00732,-122.90931,19190
TAM WATR WASHYNQTWN,Tumwater,WA,47.00732,-122.90931,19190
TAMA,Tama,IA,41.96666,-92.57686,2819
TAMAJAMI,Tamiami,FL,25.75871,-80.39839,55271
TAMAKONCK,New Castle,DE,39.65948,-75.56359,5382
TAMALPAIS,Kentfield,CA,37.95215,-122.55720,6485
TAMALPAIS VALLEY,Tamalpais Valley,CA,37.87965,-122.54581,7000
TAMALPAIS-HOMESTEAD VALLEY,Tamalpais-Homestead Valley,CA,37.87834,-122.53625,10735
TAMALPAIS-HOMESTEAD VALLEY CDP,Tamalpais-Homestead Valley,CA,37.87834,-122.53625,10735
TAMALPYS WLY,Tamalpais Valley,CA,37.87965,-122.54581,7000
TAMAQUA,Tamaqua,PA,40.79731,-75.96937,6829
TAMARAC,Tamarac,FL,26.21286,-80.24977,64681
TAMARAK,Tamarac,FL,26.21286,-80.24977,64681
TAMARAK FLWRYDA,Tamarac,FL,26.21286,-80.24977,64681
TAMAROA,Tamaroa,IL,38.13783,-89.23008,613
TAMAYAMI,Tamiami,FL,25.75871,-80.39839,55271
TAMBA,Tampa,FL,27.94752,-82.45843,414547
TAMBAL TGZAS,Tomball,TX,30.09716,-95.61605,11540
TAMBAL TKZAS,Tomball,TX,30.09716,-95.61605,11540
TAMECONGH,New Castle,DE,39.65948,-75.56359,5382
TAMH WYSKANSYN,Tomah,WI,43.97858,-90.50402,9357
TAMIAMI,Tamiami,FL,25.75871,-80.39839,55271
TAMIJAMI,Tamiami,FL,25.75871,-80.39839,55271
TAMMS,Tamms,IL,37.23505,-89.27008,430
TAMPA,Tampa,FL,27.94752,-82.45843,414547
